shrub image,shrub image_URL,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
1683826226034.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F3e1a3f72-c77c-48ad-8a59-9345ab5a08fc%2F1683826226034.jpg,456,shrub_measurement_repeat,875,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683826319701.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F3e1a3f72-c77c-48ad-8a59-9345ab5a08fc%2F1683826319701.jpg,457,shrub_measurement_repeat,877,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683826397269.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F3e1a3f72-c77c-48ad-8a59-9345ab5a08fc%2F1683826397269.jpg,458,shrub_measurement_repeat,879,237622074,3e1a3f72-c77c-48ad-8a59-9345ab5a08fc,2023-05-11 22:35:33,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683837659694.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0c8be01a-f242-4963-9664-0819c37b391f%2F1683837659694.jpg,459,shrub_measurement_repeat,881,237622163,0c8be01a-f242-4963-9664-0819c37b391f,2023-05-11 22:36:24,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683837703089.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0c8be01a-f242-4963-9664-0819c37b391f%2F1683837703089.jpg,460,shrub_measurement_repeat,883,237622163,0c8be01a-f242-4963-9664-0819c37b391f,2023-05-11 22:36:24,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683837770269.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0c8be01a-f242-4963-9664-0819c37b391f%2F1683837770269.jpg,461,shrub_measurement_repeat,885,237622163,0c8be01a-f242-4963-9664-0819c37b391f,2023-05-11 22:36:24,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683910214534.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9e337fb3-7fab-4806-873b-20ea937aed87%2F1683910214534.jpg,462,shrub_measurement_repeat,887,237856882,9e337fb3-7fab-4806-873b-20ea937aed87,2023-05-12 20:16:11,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683910374811.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9e337fb3-7fab-4806-873b-20ea937aed87%2F1683910374811.jpg,463,shrub_measurement_repeat,889,237856882,9e337fb3-7fab-4806-873b-20ea937aed87,2023-05-12 20:16:11,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683910501304.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9e337fb3-7fab-4806-873b-20ea937aed87%2F1683910501304.jpg,464,shrub_measurement_repeat,891,237856882,9e337fb3-7fab-4806-873b-20ea937aed87,2023-05-12 20:16:11,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683910726131.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9e337fb3-7fab-4806-873b-20ea937aed87%2F1683910726131.jpg,465,shrub_measurement_repeat,893,237856882,9e337fb3-7fab-4806-873b-20ea937aed87,2023-05-12 20:16:11,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683910970258.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9e337fb3-7fab-4806-873b-20ea937aed87%2F1683910970258.jpg,466,shrub_measurement_repeat,895,237856882,9e337fb3-7fab-4806-873b-20ea937aed87,2023-05-12 20:16:11,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1683911075182.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9e337fb3-7fab-4806-873b-20ea937aed87%2F1683911075182.jpg,467,shrub_measurement_repeat,897,237856882,9e337fb3-7fab-4806-873b-20ea937aed87,2023-05-12 20:16:11,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684171880474.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684171880474.jpg,468,shrub_measurement_repeat,899,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684171912177.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684171912177.jpg,469,shrub_measurement_repeat,900,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684171928947.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684171928947.jpg,470,shrub_measurement_repeat,901,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684171947514.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684171947514.jpg,471,shrub_measurement_repeat,902,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684171964616.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684171964616.jpg,472,shrub_measurement_repeat,903,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684171987404.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684171987404.jpg,473,shrub_measurement_repeat,904,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172009004.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172009004.jpg,474,shrub_measurement_repeat,905,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172037903.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172037903.jpg,475,shrub_measurement_repeat,906,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172256878.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172256878.jpg,476,shrub_measurement_repeat,907,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172439772.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172439772.jpg,477,shrub_measurement_repeat,908,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172463381.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172463381.jpg,478,shrub_measurement_repeat,909,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172513961.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172513961.jpg,479,shrub_measurement_repeat,910,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172535106.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172535106.jpg,480,shrub_measurement_repeat,911,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172558704.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Fc6a0df1d-3999-4195-a716-0f2619f34a43%2F1684172558704.jpg,481,shrub_measurement_repeat,912,238459665,c6a0df1d-3999-4195-a716-0f2619f34a43,2023-05-15 22:56:45,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172610598.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684172610598.jpg,482,shrub_measurement_repeat,913,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172629625.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684172629625.jpg,483,shrub_measurement_repeat,914,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172650743.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684172650743.jpg,484,shrub_measurement_repeat,915,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172678186.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684172678186.jpg,485,shrub_measurement_repeat,916,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172717795.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684172717795.jpg,486,shrub_measurement_repeat,917,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172737773.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684172737773.jpg,487,shrub_measurement_repeat,918,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684172765748.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684172765748.jpg,488,shrub_measurement_repeat,919,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684178247321.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F115f3034-cde7-406f-82ab-389146add2ca%2F1684178247321.jpg,489,shrub_measurement_repeat,927,238459684,115f3034-cde7-406f-82ab-389146add2ca,2023-05-15 22:57:04,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684187280659.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F1eb35f0e-dfab-4ed2-b6bc-f2b4d1a58065%2F1684187280659.jpg,490,shrub_measurement_repeat,933,238459697,1eb35f0e-dfab-4ed2-b6bc-f2b4d1a58065,2023-05-15 22:57:29,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684257540697.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684257540697.jpg,491,shrub_measurement_repeat,935,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684257677896.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684257677896.jpg,492,shrub_measurement_repeat,937,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684257806719.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684257806719.jpg,493,shrub_measurement_repeat,939,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684257879408.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684257879408.jpg,494,shrub_measurement_repeat,941,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684257961490.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684257961490.jpg,495,shrub_measurement_repeat,943,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684258034354.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684258034354.jpg,496,shrub_measurement_repeat,945,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684258097383.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684258097383.jpg,497,shrub_measurement_repeat,947,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684258271664.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684258271664.jpg,498,shrub_measurement_repeat,949,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684258433199.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684258433199.jpg,499,shrub_measurement_repeat,951,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684258501544.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F0edc563b-2054-4ad0-a167-5d6494f4c9a0%2F1684258501544.jpg,500,shrub_measurement_repeat,953,238732470,0edc563b-2054-4ad0-a167-5d6494f4c9a0,2023-05-16 23:07:55,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259327527.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259327527.jpg,501,shrub_measurement_repeat,955,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259345876.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259345876.jpg,502,shrub_measurement_repeat,956,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259411270.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259411270.jpg,503,shrub_measurement_repeat,957,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259442233.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259442233.jpg,504,shrub_measurement_repeat,958,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259472920.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259472920.jpg,505,shrub_measurement_repeat,959,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259495301.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259495301.jpg,506,shrub_measurement_repeat,960,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259525718.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259525718.jpg,507,shrub_measurement_repeat,961,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259545944.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259545944.jpg,508,shrub_measurement_repeat,962,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259586403.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259586403.jpg,509,shrub_measurement_repeat,963,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259619841.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259619841.jpg,510,shrub_measurement_repeat,964,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259643758.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259643758.jpg,511,shrub_measurement_repeat,965,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684259698698.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2Ff0564d1f-faee-496c-92d5-dc4bfeb11ce8%2F1684259698698.jpg,512,shrub_measurement_repeat,966,238732483,f0564d1f-faee-496c-92d5-dc4bfeb11ce8,2023-05-16 23:08:10,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269495174.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269495174.jpg,513,shrub_measurement_repeat,967,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269520838.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269520838.jpg,514,shrub_measurement_repeat,968,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269566460.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269566460.jpg,515,shrub_measurement_repeat,969,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269592741.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269592741.jpg,516,shrub_measurement_repeat,970,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269625276.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269625276.jpg,517,shrub_measurement_repeat,971,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269658138.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269658138.jpg,518,shrub_measurement_repeat,972,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269691982.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269691982.jpg,519,shrub_measurement_repeat,973,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
1684269759919.jpg,https://kc.kobotoolbox.org/media/original?media_file=caplter%2Fattachments%2F3bbc49c85ca2432c9e62f2dd83d71c46%2F9c00a473-81b5-4535-b71d-28b4a7cb24fa%2F1684269759919.jpg,520,shrub_measurement_repeat,974,238732486,9c00a473-81b5-4535-b71d-28b4a7cb24fa,2023-05-16 23:08:17,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
