Sample ID,Sample Type,Replicate Number,Repeat Number,Cup Number,Manual Dilution Factor,Auto Dilution Factor,Weight (Units),Weight,Units,Detection Date,Detection Time,User Name,Run File Name,Description,Channel Number,Analyte Name,Peak Concentration,Determined Conc.,Concentration Units,Peak Area,Peak Height,Calibration equation,Retention Time,Inject to Peak Start,Conc x ADF,Conc x MDF,Conc x ADF x MDF
R12 BOT,Unknown,1,1,64,1,1,,,,6/8/2016,12:13:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.338,,mg N/L,2.42,0.0867,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.338,0.338,0.338
AB16 TOP,Unknown,1,1,65,1,1,,,,6/8/2016,12:15:10 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.36,,mg N/L,12.7,0.546,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,47,1.36,1.36,1.36
AB16 TOP,Unknown,1,1,65,1,1,,,,6/8/2016,12:15:10 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.167,,mg N/L,1.27,0.0483,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.167,0.167,0.167
AB16 BOT,Unknown,1,1,66,1,1,,,,6/8/2016,12:16:21 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.4,,mg N/L,12.9,0.555,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,45.8,1.4,1.4,1.4
AB16 BOT,Unknown,1,1,66,1,1,,,,6/8/2016,12:16:21 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0768,,mg N/L,0.656,0.0218,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54,0.0768,0.0768,0.0768
AD10 TOP,Unknown,1,1,67,1,1,,,,6/8/2016,12:17:33 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.178,,mg N/L,1.72,0.0737,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,49.1,0.178,0.178,0.178
AD10 TOP,Unknown,1,1,67,1,1,,,,6/8/2016,12:17:33 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.184,,mg N/L,1.38,0.0545,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,79.6,0.184,0.184,0.184
AD10 BOT,Unknown,1,1,68,1,1,,,,6/8/2016,12:18:44 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.11,,mg N/L,1.06,0.0447,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,46.2,0.11,0.11,0.11
AD10 BOT,Unknown,1,1,68,1,1,,,,6/8/2016,12:18:44 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.131,,mg N/L,1.02,0.0403,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,75.1,0.131,0.131,0.131
I11 TOP,Unknown,1,1,69,1,1,,,,6/8/2016,12:19:55 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.115,,mg N/L,1.1,0.0472,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,50.7,0.115,0.115,0.115
I11 TOP,Unknown,1,1,69,1,1,,,,6/8/2016,12:19:55 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.216,,mg N/L,1.6,0.0625,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,69.7,0.216,0.216,0.216
I11 BOT,Unknown,1,1,70,1,1,,,,6/8/2016,12:21:06 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0708,,mg N/L,0.676,0.0278,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,75.5,46.2,0.0708,0.0708,0.0708
I11 BOT,Unknown,1,1,70,1,1,,,,6/8/2016,12:21:06 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0848,,mg N/L,0.711,0.0275,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,68.5,0.0848,0.0848,0.0848
Blank,Check Standard,1,8,S8,1,1,,,,6/8/2016,12:22:19 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0101,5.84E-03,mg N/L,0.0816,0.00227,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,80.4,23.1,0.0101,0.0101,0.0101
Blank,Check Standard,1,8,S8,1,1,,,,6/8/2016,12:22:19 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0255,6.15E-03,mg N/L,0.308,0.0111,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,70.1,0.0255,0.0255,0.0255
CCV,Check Standard,1,8,S4,1,1,,,,6/8/2016,12:23:29 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.478,0.4995974,mg N/L,4.58,0.195,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,47.4,0.478,0.478,0.478
CCV,Check Standard,1,8,S4,1,1,,,,6/8/2016,12:23:29 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.986,1.006722,mg N/L,6.78,0.273,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54,0.986,0.986,0.986
E12 TOP,Unknown,1,1,71,1,1,,,,6/8/2016,12:29:16 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.356,,mg N/L,3.43,0.145,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,39.6,0.356,0.356,0.356
E12 TOP,Unknown,1,1,71,1,1,,,,6/8/2016,12:29:16 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.081,,mg N/L,0.685,0.027,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,83.7,0.081,0.081,0.081
E12 BOT,Unknown,1,1,72,1,1,,,,6/8/2016,12:30:27 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,18,,mg N/L,117,3.52,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,47.4,18,18,18
E12 BOT,Unknown,1,1,72,1,1,,,,6/8/2016,12:30:27 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.16,,mg N/L,1.22,0.0261,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54,0.16,0.16,0.16
F12 TOP,Unknown,1,1,73,1,1,,,,6/8/2016,12:31:37 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.108,,mg N/L,1.04,0.0444,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,51.1,0.108,0.108,0.108
F12 TOP,Unknown,1,1,73,1,1,,,,6/8/2016,12:31:37 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.14,,mg N/L,1.08,0.041,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,61.4,0.14,0.14,0.14
F12 BOT,Unknown,1,1,74,1,1,,,,6/8/2016,12:32:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.134,,mg N/L,1.29,0.0536,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,69.7,47,0.134,0.134,0.134
F12 BOT,Unknown,1,1,74,1,1,,,,6/8/2016,12:32:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.13,,mg N/L,1.01,0.0391,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,113,68.9,0.13,0.13,0.13
BLK3,Unknown,1,1,75,1,1,,,,6/8/2016,12:33:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0214,,mg N/L,0.192,0.0082,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,40.4,0.0214,0.0214,0.0214
BLK3,Unknown,1,1,75,1,1,,,,6/8/2016,12:33:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0411,,mg N/L,0.414,0.0152,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,69.3,0.0411,0.0411,0.0411
H16 TOP,Unknown,1,1,76,1,1,,,,6/8/2016,12:35:09 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0879,,mg N/L,0.842,0.0355,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,29.7,0.0879,0.0879,0.0879
H16 TOP,Unknown,1,1,76,1,1,,,,6/8/2016,12:35:09 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.179,,mg N/L,1.35,0.109,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,70.5,61,0.179,0.179,0.179
H16 BOT,Unknown,1,1,77,1,1,,,,6/8/2016,12:36:22 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0732,,mg N/L,0.699,0.0298,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,43.7,0.0732,0.0732,0.0732
H16 BOT,Unknown,1,1,77,1,1,,,,6/8/2016,12:36:22 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0707,,mg N/L,0.615,0.0238,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,61,0.0707,0.0707,0.0707
F15 TOP,Unknown,1,1,78,1,1,,,,6/8/2016,12:37:34 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0833,,mg N/L,0.798,0.0333,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,42.5,0.0833,0.0833,0.0833
F15 TOP,Unknown,1,1,78,1,1,,,,6/8/2016,12:37:34 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0991,,mg N/L,0.808,0.0312,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,80.4,0.0991,0.0991,0.0991
F15 BOT,Unknown,1,1,79,1,1,,,,6/8/2016,12:38:46 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.2,,mg N/L,1.93,0.0813,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,40,0.2,0.2,0.2
F15 BOT,Unknown,1,1,79,1,1,,,,6/8/2016,12:38:46 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0936,,mg N/L,0.771,0.029,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,56.9,0.0936,0.0936,0.0936
G19 TOP,Unknown,1,1,80,1,1,,,,6/8/2016,12:39:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,7.78,,mg N/L,60.4,2.4,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,46.6,7.78,7.78,7.78
G19 TOP,Unknown,1,1,80,1,1,,,,6/8/2016,12:39:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.393,,mg N/L,2.8,0.1,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,53.6,0.393,0.393,0.393
Blank,Check Standard,1,9,S8,1,1,,,,6/8/2016,12:41:10 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,-0.00811,-1.38E-02,mg N/L,-0.0969,-0.00284,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,34.2,15.7,-0.00811,-0.00811,-0.00811
Blank,Check Standard,1,9,S8,1,1,,,,6/8/2016,12:41:10 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0228,3.34E-03,mg N/L,0.29,0.0119,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,84.5,0.0228,0.0228,0.0228
CCV,Check Standard,1,9,S4,1,1,,,,6/8/2016,12:42:22 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.482,0.5039355,mg N/L,4.62,0.195,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,44.9,0.482,0.482,0.482
CCV,Check Standard,1,9,S4,1,1,,,,6/8/2016,12:42:22 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.982,1.002601,mg N/L,6.75,0.273,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54.4,0.982,0.982,0.982
G19 BOT,Unknown,1,1,81,1,1,,,,6/8/2016,12:48:09 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,4.21,,mg N/L,35.7,1.5,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,45.8,4.21,4.21,4.21
G19 BOT,Unknown,1,1,81,1,1,,,,6/8/2016,12:48:09 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.269,,mg N/L,1.96,0.0722,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.269,0.269,0.269
X18 TOP,Unknown,1,1,82,1,1,,,,6/8/2016,12:49:20 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.687,,mg N/L,6.54,0.278,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,47.8,0.687,0.687,0.687
X18 TOP,Unknown,1,1,82,1,1,,,,6/8/2016,12:49:20 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.459,,mg N/L,3.24,0.13,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,55.3,0.459,0.459,0.459
X18 BOT,Unknown,1,1,83,1,1,,,,6/8/2016,12:50:32 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.29,,mg N/L,12,0.512,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,47.8,1.29,1.29,1.29
X18 BOT,Unknown,1,1,83,1,1,,,,6/8/2016,12:50:32 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.688,,mg N/L,4.78,0.191,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54.4,0.688,0.688,0.688
U13 TOP,Unknown,1,1,84,1,1,,,,6/8/2016,12:51:43 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.243,,mg N/L,2.35,0.1,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,48.2,0.243,0.243,0.243
U13 TOP,Unknown,1,1,84,1,1,,,,6/8/2016,12:51:43 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.345,,mg N/L,2.47,0.0989,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,77.5,0.345,0.345,0.345
U13 BOT,Unknown,1,1,85,1,1,,,,6/8/2016,12:52:54 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.286,,mg N/L,2.75,0.119,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,48.2,0.286,0.286,0.286
U13 BOT,Unknown,1,1,85,1,1,,,,6/8/2016,12:52:54 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.155,,mg N/L,1.18,0.0451,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,113,58.6,0.155,0.155,0.155
G15 TOP,Unknown,1,1,86,1,1,,,,6/8/2016,12:54:04 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0891,,mg N/L,0.854,0.0356,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,47.4,0.0891,0.0891,0.0891
G15 TOP,Unknown,1,1,86,1,1,,,,6/8/2016,12:54:04 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.139,,mg N/L,1.08,0.0425,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,66,0.139,0.139,0.139
G15 BOT,Unknown,1,1,87,1,1,,,,6/8/2016,12:55:15 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.361,,mg N/L,3.47,0.147,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,47,0.361,0.361,0.361
G15 BOT,Unknown,1,1,87,1,1,,,,6/8/2016,12:55:15 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.121,,mg N/L,0.954,0.0369,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,82.1,0.121,0.121,0.121
L13 TOP,Unknown,1,1,88,1,1,,,,6/8/2016,12:56:26 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.651,,mg N/L,6.2,0.263,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,49.1,0.651,0.651,0.651
L13 TOP,Unknown,1,1,88,1,1,,,,6/8/2016,12:56:26 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0252,,mg N/L,0.306,0.0112,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,109,55.3,0.0252,0.0252,0.0252
L13 BOT,Unknown,1,1,89,1,1,,,,6/8/2016,12:57:37 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.02,,mg N/L,9.55,0.407,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,42.5,1.02,1.02,1.02
L13 BOT,Unknown,1,1,89,1,1,,,,6/8/2016,12:57:37 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0557,,mg N/L,0.513,0.0185,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54.8,0.0557,0.0557,0.0557
J16 TOP,Unknown,1,1,90,1,1,,,,6/8/2016,12:58:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.26,,mg N/L,11.8,0.501,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,47.4,1.26,1.26,1.26
J16 TOP,Unknown,1,1,90,1,1,,,,6/8/2016,12:58:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.163,,mg N/L,1.24,0.0477,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,57.3,0.163,0.163,0.163
Blank,Check Standard,1,10,S8,1,1,,,,6/8/2016,12:59:59 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.016,1.22E-02,mg N/L,0.14,0.0048,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,28,0.016,0.016,0.016
Blank,Check Standard,1,10,S8,1,1,,,,6/8/2016,12:59:59 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0411,2.26E-02,mg N/L,0.414,0.0163,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,85.8,0.0411,0.0411,0.0411
CCV,Check Standard,1,10,S4,1,1,,,,6/8/2016,1:01:10 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.475,0.4967168,mg N/L,4.55,0.194,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,47.8,0.475,0.475,0.475
CCV,Check Standard,1,10,S4,1,1,,,,6/8/2016,1:01:10 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.986,1.005778,mg N/L,6.77,0.273,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,55.7,0.986,0.986,0.986
J16 BOT,Unknown,1,1,91,1,1,,,,6/8/2016,1:06:59 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.317,,mg N/L,3.05,0.129,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,36.3,0.317,0.317,0.317
J16 BOT,Unknown,1,1,91,1,1,,,,6/8/2016,1:06:59 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.085,,mg N/L,0.712,0.0271,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,54.4,0.085,0.085,0.085
E8 TOP,Unknown,1,1,92,1,1,,,,6/8/2016,1:08:11 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.1,,mg N/L,0.963,0.0398,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,28.5,0.1,0.1,0.1
E8 TOP,Unknown,1,1,92,1,1,,,,6/8/2016,1:08:11 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0939,,mg N/L,0.772,0.031,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,81.2,0.0939,0.0939,0.0939
E8 BOT,Unknown,1,1,93,1,1,,,,6/8/2016,1:09:23 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.331,,mg N/L,3.18,0.135,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,45.8,0.331,0.331,0.331
E8 BOT,Unknown,1,1,93,1,1,,,,6/8/2016,1:09:23 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.072,,mg N/L,0.624,0.0237,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,56.1,0.072,0.072,0.072
Y20 TOP,Unknown,1,1,94,1,1,,,,6/8/2016,1:10:35 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,14,,mg N/L,96.4,3.33,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,47,14,14,14
Y20 TOP,Unknown,1,1,94,1,1,,,,6/8/2016,1:10:35 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,1.09,,mg N/L,7.45,0.283,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,1.09,1.09,1.09
F19 TOP,Unknown,1,1,95,1,1,,,,6/8/2016,1:11:48 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,22.5,,mg N/L,137,3.52,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,66,47.8,22.5,22.5,22.5
F19 TOP,Unknown,1,1,95,1,1,,,,6/8/2016,1:11:48 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.796,,mg N/L,5.51,0.202,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.796,0.796,0.796
R7 TOP,Unknown,1,1,96,1,1,,,,6/8/2016,1:13:00 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.46,,mg N/L,22,0.923,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,47.8,2.46,2.46,2.46
R7 TOP,Unknown,1,1,96,1,1,,,,6/8/2016,1:13:00 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.187,,mg N/L,1.41,0.0499,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.187,0.187,0.187
R7 BOT,Unknown,1,1,97,1,1,,,,6/8/2016,1:14:11 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,3.11,,mg N/L,27.2,1.14,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,47.4,3.11,3.11,3.11
R7 BOT,Unknown,1,1,97,1,1,,,,6/8/2016,1:14:11 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.397,,mg N/L,2.82,0.124,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,85.4,0.397,0.397,0.397
AF23 TOP,Unknown,1,1,98,1,1,,,,6/8/2016,1:15:23 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,23.8,,mg N/L,143,3.51,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,63.9,47.4,23.8,23.8,23.8
AF23 TOP,Unknown,1,1,98,1,1,,,,6/8/2016,1:15:23 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,1.86,,mg N/L,12.5,0.492,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,1.86,1.86,1.86
AF23 BOT,Unknown,1,1,99,1,1,,,,6/8/2016,1:16:34 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,11,,mg N/L,80.1,2.99,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,47,11,11,11
AF23 BOT,Unknown,1,1,99,1,1,,,,6/8/2016,1:16:34 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.678,,mg N/L,4.72,0.176,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.678,0.678,0.678
BLK4,Unknown,1,1,100,1,1,,,,6/8/2016,1:17:46 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,-0.0333,,mg N/L,-0.345,-0.00933,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,44.9,14.8,-0.0333,-0.0333,-0.0333
BLK4,Unknown,1,1,100,1,1,,,,6/8/2016,1:17:46 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0362,,mg N/L,0.381,0.0139,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,59.4,0.0362,0.0362,0.0362
Blank,Check Standard,1,11,S8,1,1,,,,6/8/2016,1:18:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0231,1.99E-02,mg N/L,0.209,0.00766,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,68.9,38.8,0.0231,0.0231,0.0231
Blank,Check Standard,1,11,S8,1,1,,,,6/8/2016,1:18:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0655,4.82E-02,mg N/L,0.58,0.0217,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,56.5,0.0655,0.0655,0.0655
CCV,Check Standard,1,11,S4,1,1,,,,6/8/2016,1:20:09 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.48,0.5019581,mg N/L,4.6,0.195,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,45.4,0.48,0.48,0.48
CCV,Check Standard,1,11,S4,1,1,,,,6/8/2016,1:20:09 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.992,1.012813,mg N/L,6.82,0.275,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.992,0.992,0.992
X6 TOP,Unknown,1,1,101,1,1,,,,6/8/2016,1:25:56 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.55,,mg N/L,22.8,0.962,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,47.8,2.55,2.55,2.55
